1FDL_Name,1FDL_LON,1FDL_LAT,1FDL_RA,1FDL_DEC,1FDL_Flux1000,1FDL_68Conf_Radius,1FDL_95Conf_Radius,matched_DR2,DR2_Source_Name,DR2_GLON,DR2_GLAT,DR2_CLASS1,DR2_Flux1000,DR2_ASSOC1
1FDL J1927.1+6153,93.3089080406385,19.7016584198265,291.792314020548,61.8962709203769,3.017441089657027e-09,0.0362768705287296,0.0588201462631061,True,4FGL J1926.8+6154,93.3123321533203,19.7445430755615,bll,1.3076564275849023e-09,87GB 192614.4+614823
1FDL J1652.3-4402,341.539480032615,0.047131824395155,253.080429160573,-44.0348156323647,3.0160179365732575e-09,0.121142610372828,0.196423402160151,True,4FGL J1651.7-4359,341.505493164063,0.151950344443321,,3.485513877521384e-09,
1FDL J2215.2+5139,99.860958364093,-4.07657361283822,333.802855431251,51.6577966352099,3.0097770062619196e-09,0.0338670363948109,0.0549127818072112,True,4FGL J2215.6+5135,99.8723831176758,-4.16915369033814,PSR,2.4668831422047788e-09,PSR J2215+5135
1FDL J1205.0-6237,297.632054878795,-0.238390695959968,181.268199377378,-62.6320689163531,2.9944641635286817e-09,0.0615757539396321,0.0998403351458976,True,4FGL J1203.9-6242,297.517883300781,-0.338131427764893,,6.0535931822869316e-09,
1FDL J1844.7+1545,46.3178940543442,8.56913137423275,281.178898777263,15.7644727451559,2.976334099219618e-09,0.0328553585929413,0.0532724300740825,True,4FGL J1844.4+1547,46.3138961791992,8.63299942016602,bll,2.316655534073675e-09,NVSS J184425+154646
1FDL J1557.9-6430,321.377046024548,-8.54069246822973,239.488004211141,-64.5050770181389,2.969208122987867e-09,0.0318421690069695,0.0516296170178802,True,4FGL J1558.9-6432,321.435638427734,-8.63778114318848,bll,1.5694886501549375e-09,PMN J1558-6432
1FDL J0808.3-0751,229.053230637532,13.1710872925051,122.077676832468,-7.85829627411133,2.9679853983087275e-09,0.0383435924820305,0.0621711821276022,True,4FGL J0808.2-0751,229.044311523438,13.1616077423096,fsrq,6.203741964583287e-09,PKS 0805-07
1FDL J1852.8+4856,78.618809090557,19.895183817205,283.202702556756,48.9363214206343,2.9572513586984596e-09,0.03831723742056,0.0621284394222165,True,4FGL J1852.4+4856,78.5979461669922,19.9486751556397,fsrq,1.2881289368493751e-09,S4 1851+48
1FDL J0423.9+4150,159.695522623322,-5.37699777902728,65.978791146705,41.844631944973,2.940465985714924e-09,0.0356185309123688,0.057752702050168,True,4FGL J0423.9+4150,159.702651977539,-5.38466167449951,bll,3.018168381885289e-09,4C +41.11
1FDL J2339.6-0531,81.3630359939157,-62.4482009686286,354.900019232799,-5.52510794077341,2.935189600317298e-09,0.0366848942280573,0.0594817234377525,True,4FGL J2339.6-0533,81.3479995727539,-62.4753723144531,PSR,4.702051192850831e-09,PSR J2339-0533
1FDL J1846.4+0919,40.689581070949,5.33365273376594,281.614195937461,9.32297742654047,2.9330395555425935e-09,0.0372519735674892,0.0604011979669049,True,4FGL J1846.3+0919,40.689624786377,5.35410451889038,PSR,6.568331656353621e-09,PSR J1846+0919
1FDL J1058.6-8002,298.000593761175,-18.2744396488583,164.671820387443,-80.0490543345955,2.9226698537101298e-09,0.037787972150999,0.0612702780532786,True,4FGL J1058.6-8003,298.005615234375,-18.2887420654297,bll,1.9524462047115776e-09,PKS 1057-79
1FDL J1703.6-6212,328.125653421241,-12.4370829130523,255.920172259927,-62.2063031701386,2.910984144920294e-09,0.0364179129192063,0.0590488303660999,True,4FGL J1703.6-6213,328.110656738281,-12.4427318572998,fsrq,2.847190039290126e-09,MRC 1659-621
1FDL J2302.6+4442,103.376694107602,-13.996982792398,345.668267087408,44.7054933625464,2.9105659209517456e-09,0.0383082770848898,0.0621139094146293,True,4FGL J2302.7+4443,103.397819519043,-13.9924516677856,PSR,6.824109277658863e-09,PSR J2302+4442
1FDL J0210.9-5059,276.03270580464,-61.7832239831397,32.7272068958316,-50.9924296856395,2.910133819308499e-09,0.0369046451142907,0.0598380383923194,True,4FGL J0210.7-5101,276.105773925781,-61.7737464904785,FSRQ,5.289078064407704e-09,PKS 0208-512
1FDL J0814.7+6435,151.572263627962,33.2023627460875,123.678205865356,64.5912592925759,2.9086358991937714e-09,0.0366472661668046,0.0594207176706836,True,4FGL J0814.6+6430,151.67546081543,33.2061233520508,bll,1.6676845460139587e-09,GB6 J0814+6431
1FDL J2009.3-4851,350.348505341743,-32.5964201218949,302.346368409087,-48.8518200294126,2.9033192925806432e-09,0.0388833013443972,0.0630462777737819,True,4FGL J2009.4-4849,350.381378173828,-32.6025695800781,BLL,2.8884907798953922e-09,PKS 2005-489
1FDL J1740.5-3054,357.749779189132,-0.101089882562423,265.139380905809,-30.9035861636848,2.9023252488111065e-09,0.131483393807007,0.213190164129694,True,4FGL J1740.3-3058c,357.668884277344,-0.104776740074158,snr,4.341766501880784e-09,MSH 17-39
1FDL J0816.4-1311,234.798968478872,12.1234756164123,124.11549488038,-13.1982654058792,2.8955498087989335e-09,0.0377623114879593,0.0612286720006692,True,4FGL J0816.4-1311,234.796432495117,12.1213455200195,bll,1.7017567355281924e-09,PMN J0816-1311
1FDL J2243.8+2021,86.5701676888499,-33.3539935991844,340.973216298145,20.3617360690995,2.889537399866335e-09,0.0387959720050481,0.0629046740050581,True,4FGL J2243.9+2021,86.5817413330078,-33.3669128417969,bll,4.243747575571888e-09,RGB J2243+203
1FDL J1848.2+3214,61.9614525313977,14.7078407296567,282.050696107254,32.2418676033038,2.875338900749489e-09,0.0433646081942913,0.0703123611286825,True,4FGL J1848.4+3217,62.0305824279785,14.6864213943481,FSRQ,2.4251791685969684e-09,B2 1846+32A
1FDL J1506.6+0815,8.75262666766189,52.888984727198,226.652810277784,8.26126487177037,1.4403965749087569e-09,0.0446052551650716,0.0723239767646705,True,4FGL J1506.6+0813,8.7241153717041,52.8513069152832,bll,9.040450055231021e-10,PMN J1506+0814
1FDL J1723.4-7715,315.660972774058,-21.7901793773804,260.868252792043,-77.2526908895939,2.8731501322061152e-09,0.0390375375250539,0.0632963569190273,True,4FGL J1723.6-7714,315.681243896484,-21.7937927246094,bcu,2.9162880998967462e-09,PKS 1716-771
1FDL J1427.0+2351,29.6645053032577,68.2071455645859,216.769245215515,23.8637749737777,1.4380942836914045e-08,0.023371761917355,0.0378955121243278,True,4FGL J1427.0+2348,29.4931793212891,68.204231262207,BLL,1.1804242028290446e-08,PKS 1424+240
1FDL J0839.3+3539,187.086670246944,36.4312210280352,129.83734140469,35.6582396620217,1.1320687443911646e-09,0.0423475696367229,0.0686633189183013,True,4FGL J0839.7+3540,187.083999633789,36.5091743469238,bll,4.0916053878348175e-10,NVSS J083943+354001
1FDL J1848.4+3231,62.2550449026459,14.7761495410975,282.107877596164,32.5298769234653,2.8376215913112957e-09,0.0496196561070255,0.0804544346909096,True,4FGL J1848.5+3243,62.4592628479004,14.825478553772,fsrq,2.083034633670877e-09,B2 1846+32B
1FDL J1033.9+6050,147.778980489475,49.1212964129605,158.491865885776,60.8458781270645,2.8263639169538187e-09,0.0370579911016761,0.0600866745816041,True,4FGL J1033.9+6050,147.778289794922,49.1164970397949,FSRQ,4.620865468041302e-09,S4 1030+61
1FDL J0238.4-3117,229.46581359785,-66.331884635766,39.6237245274833,-31.2855417002372,2.8063469367939666e-09,0.0362753332606884,0.0588176570398586,True,4FGL J0238.4-3116,229.459335327148,-66.3344573974609,bll,9.479373952459014e-10,1RXS J023832.6-311658
1FDL J1821.5-1430,16.662058627304,-0.131400020235833,275.398905087354,-14.5003437706288,2.8034855373664263e-09,0.131794596818741,0.213694766586151,True,4FGL J1821.1-1422,16.724552154541,0.0252011995762586,spp,4.170341405540512e-09,SNR G016.7+00.1
1FDL J0856.7-1103,238.631467452533,21.5061084407573,134.185373039065,-11.064333227062,2.789656433245577e-09,0.0380586905434834,0.061709232621856,True,4FGL J0856.6-1105,238.652572631836,21.4733009338379,bll,2.429484613486465e-09,PMN J0856-1105
1FDL J1548.9-2254,347.830446970733,24.1087691101713,237.240389806052,-22.9036762578238,2.7871791209858397e-09,0.0275667571306799,0.0446973749288118,True,4FGL J1548.8-2250,347.843688964844,24.1748390197754,bll,1.0189049604036882e-09,PMN J1548-2251
1FDL J0217.1+0838,156.065381283206,-48.6295154266411,34.2923631918347,8.64882342921714,2.777917092576959e-09,0.0385048214498654,0.0624326007192999,True,4FGL J0217.2+0837,156.115478515625,-48.6399955749512,bll,1.615023892398426e-09,ZS 0214+083
1FDL J1635.2+3807,61.0772908001856,42.3402466984789,248.809140324998,38.1287294288864,8.713667020192295e-09,0.0292361665031417,0.0474041892071395,True,4FGL J1635.2+3808,61.0931930541992,42.3350219726563,FSRQ,1.3365252016228624e-08,4C +38.41
1FDL J0228.3-5548,278.296678152415,-56.4343490356338,37.0758348207485,-55.8151477054095,2.751599868357653e-09,0.0394024661341404,0.0638880633882633,True,4FGL J0228.3-5547,278.263031005859,-56.4473533630371,fsrq,3.556192451625861e-09,PKS 0226-559
1FDL J0607.3+4741,165.596653235034,12.8710625844832,91.8427719471842,47.694552526602,2.7417665900143657e-09,0.0384293317830986,0.062310195566215,True,4FGL J0607.4+4739,165.629577636719,12.8659229278564,bll,3.120424585389969e-09,TXS 0603+476
1FDL J0109.1+6809,124.585311378178,5.34670781395604,17.2886332311866,68.1615618902308,2.7358507408819853e-09,0.0318180257945844,0.0515904762968207,True,4FGL J0110.1+6805,124.685707092285,5.28940057754517,bll,2.162633849778217e-09,4C +67.04
1FDL J1603.8-4904,332.149043636064,2.56406444248251,240.968503626144,-49.0763995002313,2.7183814628498227e-09,0.0436130021672493,0.0707151237768004,True,4FGL J1603.8-4903,332.157806396484,2.57593941688538,bll,5.1695514535765605e-09,PMN J1603-4904
1FDL J0754.4-1143,230.696113164872,8.27568670233211,118.608818256617,-11.7168547858763,2.6979272830488425e-09,0.0342858771584388,0.0555919031380378,True,4FGL J0754.4-1148,230.774200439453,8.23286247253418,bll,2.019970413158489e-09,TXS 0752-116
1FDL J1548.3+1455,25.6178729837647,47.189122723953,237.09238231368,14.922480934148,2.697022937291005e-09,0.04083711062748,0.0662142253500562,True,4FGL J1548.3+1456,25.6539649963379,47.1920890808106,bll,1.6956087645070281e-09,NVSS J154824+145702
1FDL J1457.3-3539,329.872654665291,20.5464933130994,224.334150939692,-35.6545701298966,2.693466634109e-09,0.0398248346800746,0.0645728998938569,True,4FGL J1457.4-3539,329.897399902344,20.5353927612305,FSRQ,3.4877436494440413e-09,PKS 1454-354
1FDL J1746.8-3241,356.9280691942,-2.16589560878396,266.701525413968,-32.6856510610314,2.6828643834248864e-09,0.0536916336544333,0.0870568539458342,True,4FGL J1746.8-3239,356.954528808594,-2.1685516834259,PSR,8.191551437164435e-09,PSR J1746-3239
1FDL J1639.9-5148,334.275894312317,-3.41610798730142,249.975377935663,-51.8061452685723,2.6809986790346546e-09,0.0361801238727452,0.0586632786388697,True,4FGL J1639.3-5146,334.251220703125,-3.33252954483032,,3.5489831073931555e-09,
1FDL J0221.1+3558,142.596828775423,-23.4552682050128,35.2820916077696,35.9681081143364,2.668805721390907e-09,0.0387127929781753,0.0627698054761978,True,4FGL J0221.1+3556,142.608917236328,-23.4855194091797,FSRQ,7.803924617633129e-09,B2 0218+357
1FDL J0144.5+2706,137.261151441496,-34.2745769993083,26.1428604172096,27.1144030008406,2.668313662964082e-09,0.0393002597781975,0.0637223425988624,True,4FGL J0144.6+2705,137.276138305664,-34.2967033386231,bll,5.974149175358434e-09,TXS 0141+268
1FDL J0433.6+2906,170.518797037319,-12.5884783181649,68.4187624306629,29.1082498954001,2.6389998163672127e-09,0.0361389496146518,0.058596518033851,True,4FGL J0433.6+2905,170.522308349609,-12.6008644104004,bll,3.0297049313787742e-09,MG2 J043337+2905
1FDL J1040.9+0619,240.825635335791,52.6659901076377,160.225139498675,6.31817865507002,2.6365615845841045e-09,0.0374855812629982,0.0607799772996968,True,4FGL J1040.5+0617,240.793441772461,52.5860824584961,bll,1.486716194598614e-09,GB6 J1040+0617
1FDL J1231.8+2844,191.326491030223,85.3795235000172,187.959214064944,28.744215732699,2.6339868351678023e-09,0.0408215200326641,0.0661889477073044,True,4FGL J1231.7+2847,190.861221313477,85.3435592651367,bll,1.8683536939789747e-09,B2 1229+29
1FDL J2321.9+3203,101.676666763023,-27.0994431625556,350.478653787502,32.0507492774068,2.630148319840316e-09,0.0408769054827201,0.0662787504267441,True,4FGL J2321.9+3204,101.685806274414,-27.0779762268066,fsrq,3.3512934649593262e-09,B2 2319+31
1FDL J1239.5+0444,295.165779968231,67.4314556675055,189.876495640016,4.73980292758951,2.6243790367334214e-09,0.040560229693956,0.0657652789221761,True,4FGL J1239.5+0443,295.192291259766,67.4212036132813,fsrq,5.5650772878834695e-09,MG1 J123931+0443
1FDL J1604.0-4437,335.139610232702,5.86491166144771,241.018257092659,-44.6281288308761,2.619086487869555e-09,0.0348217905320872,0.0564608488394452,True,4FGL J1604.5-4441,335.156219482422,5.76666879653931,bll,1.922647596686033e-09,PMN J1604-4441
1FDL J1447.9+3607,60.2276192813729,63.7457608000468,221.979583611692,36.1204217045337,2.6044637672643296e-09,0.0400490260586443,0.0649364047580665,True,4FGL J1448.0+3608,60.2446136474609,63.713249206543,bll,1.5426938615448194e-09,RBS 1432
1FDL J2241.2-5237,337.493751020941,-54.8544049614421,340.306945703524,-52.6328821960425,2.5994541403466577e-09,0.0405876196216109,0.065809698413488,True,4FGL J2241.7-5236,337.452209472656,-54.9341468811035,PSR,4.682747078987859e-09,PSR J2241-5236
1FDL J0118.9-2140,173.38172352452,-81.6987318941471,19.7399105674169,-21.6777989487705,2.59781129061145e-09,0.0384237350808532,0.0623011212444549,True,4FGL J0118.9-2141,173.40576171875,-81.7201538085938,fsrq,3.0498616965246583e-09,PKS 0116-219
1FDL J1035.3-6720,290.362285357682,-7.84827902653738,158.837538671286,-67.3367140855696,2.592640613887031e-09,0.0407313571160282,0.066042756371117,True,4FGL J1035.4-6720,290.372009277344,-7.84417009353638,PSR,3.359946987302464e-09,PSR J1035-6720
1FDL J1709.8+4317,68.368729040403,36.1985724991709,257.454724064612,43.2916339371205,2.5833135385866965e-09,0.0393181398223799,0.063751327910635,True,4FGL J1709.7+4318,68.3907012939453,36.2170066833496,fsrq,2.4565478540239383e-09,B3 1708+433
1FDL J2108.8-6640,327.480965320205,-38.1401995087184,317.222234049385,-66.6807772729197,1.0284184041627459e-09,0.0454060030495075,0.0736223371347413,True,4FGL J2108.9-6638,327.523864746094,-38.1622352600098,bll,7.226614862076984e-10,PKS 2104-668
1FDL J0449.3+6335,145.980289629042,11.9702320670614,72.3291356441861,63.5997193475013,2.577338373908758e-09,0.0356894147671925,0.0578676362172098,True,4FGL J0449.2+6329,146.061538696289,11.9011344909668,fsrq,1.3308031343584046e-09,S4 0444+63
1FDL J2302.0+5852,109.195739040521,-1.04984931836777,345.518688401749,58.8741581489802,2.5764312609629646e-09,0.0516615394809147,0.0837652115924114,True,4FGL J2301.9+5855e,109.202842712402,-1.00280129909515,SNR,1.7736720980821021e-09,CTB 109
1FDL J1150.6+4155,159.068835018032,70.681221033691,177.659236642773,41.920014333588,2.5750557739437506e-09,0.0404481591944926,0.0655835658422911,True,4FGL J1150.6+4154,159.095733642578,70.6870574951172,bll,1.900109181107723e-09,RBS 1040
1FDL J0516.8-6207,271.521098862815,-34.7476348429008,79.2135341011436,-62.1291790561439,2.5719897885697377e-09,0.0387898719588337,0.0628947806388589,True,4FGL J0516.7-6207,271.518188476563,-34.7638282775879,bll,2.082769956501806e-09,PKS 0516-621
1FDL J1754.1+3211,57.7293359256489,25.4118369309033,268.548592334285,32.1967452952679,2.5697519246369495e-09,0.0400898162605387,0.0650025478052343,True,4FGL J1754.2+3212,57.7347946166992,25.4092922210693,bll,2.6630957439266467e-09,RX J1754.1+3212
1FDL J0854.8+2006,206.811851039557,35.821156471949,133.703828837386,20.1088102136861,2.5614393672878668e-09,0.0390459991633348,0.0633100759750817,True,4FGL J0854.8+2006,206.804870605469,35.8264198303223,BLL,5.6533671077829695e-09,OJ 287
1FDL J1150.9+5857,137.027264212395,56.4825616893569,177.741841159814,58.9601138665616,8.099594559642227e-10,0.0493679042186415,0.0800462467393516,True,4FGL J1151.5+5859,136.887939453125,56.4857597351074,bll,7.579315508543515e-10,TXS 1148+592
1FDL J1127.3-1856,276.790732782038,39.614324791962,171.829648746966,-18.9493993479908,2.5397200058554775e-09,0.0358506839618229,0.0581291199410898,True,4FGL J1127.0-1857,276.724609375,39.5750350952149,fsrq,6.800575214072069e-09,PKS 1124-186
1FDL J1741.8-2059,6.33225590926478,4.87920883602533,265.463541544929,-20.9938490326829,1.2679012791811099e-08,0.0472068180234419,0.0765422109477991,True,4FGL J1741.9-2054,6.42596197128296,4.90551853179932,PSR,1.674278493624115e-08,PSR J1741-2054
1FDL J2018.7+4218,79.4817110667282,3.5669935804882,304.694160022846,42.3164031950749,2.5179375818053404e-09,0.144280044890412,0.233938960334689,False,,,,,,
1FDL J2035.3+1057,55.4142791019156,-17.2230836385679,308.839155731396,10.9560617723266,2.5162317615311213e-09,0.0419409558680296,0.0680040254325527,True,4FGL J2035.4+1056,55.4054756164551,-17.2432632446289,fsrq,4.745077664125574e-09,PKS 2032+107
1FDL J1925.0-1026,27.3113649006429,-12.1409019726244,291.250759475337,-10.4348161910123,2.512588918310506e-09,0.0480336960771577,0.0778829401357901,True,4FGL J1924.8-1035,27.14768409729,-12.1684494018555,,1.12699882759415e-09,
1FDL J1725.7-3536,352.118930965518,-0.0604509499599528,261.427757849038,-35.6033204465181,2.5040564780661557e-09,0.146417403798892,0.237404495682001,False,,,,,,
1FDL J2121.0+1900,69.2242590083757,-21.2562698909901,320.253625394795,19.0042279020935,2.4865573485176838e-09,0.039168725719141,0.0635090715591918,True,4FGL J2121.0+1901,69.2512588500977,-21.2423419952393,fsrq,2.204259885729698e-09,OX 131
1FDL J2056.3+4342,84.7409259670097,-1.06598523856355,314.093077998157,43.7002513824771,2.4812040421143856e-09,0.0646010548408844,0.104745617897456,True,4FGL J2056.4+4351c,84.8685531616211,-0.97714763879776,unk,1.3957195399427744e-09,1RXS J205549.4+435216
1FDL J2157.8+3128,84.8412542128469,-18.2652503308963,329.47045977743,31.4831326812726,2.471893070209753e-09,0.0334530927360919,0.0542416079876947,True,4FGL J2157.5+3127,84.7644195556641,-18.2403106689453,fsrq,2.964973155883399e-09,B2 2155+31
1FDL J0622.4-2604,233.795228485455,-17.5445111428113,95.6032187865373,-26.0828757234071,2.4703722488686708e-09,0.0382404537893521,0.0620039453141308,True,4FGL J0622.3-2605,233.805541992188,-17.5559196472168,bll,2.051699254934647e-09,PMN J0622-2605
1FDL J2030.9+4415,82.3496606378693,2.8700818128068,307.739047302139,44.2592077418188,2.4676406735139222e-09,0.0535705826396916,0.0868605637479632,True,4FGL J2030.9+4416,82.3502044677734,2.88239574432373,PSR,7.348745612034689e-09,PSR J2030+4415
1FDL J0545.8+6014,152.577524658751,15.7350315716658,86.4631013912305,60.2457640988938,2.4591342581718745e-09,0.0389308214431407,0.0631233241384727,True,4FGL J0545.7+6016,152.549774169922,15.7370767593384,,1.0259598726136687e-09,
1FDL J0850.1+5106,167.641629742892,39.1629511456828,132.532563708461,51.1120355539431,2.4580980371012576e-09,0.0416565584637221,0.0675428992001085,True,4FGL J0850.0+5108,167.605041503906,39.1483039855957,NLSY1,1.8194167283880347e-09,SBS 0846+513
1FDL J2323.8+4212,106.072798459858,-17.7743042296608,350.966163990202,42.212574368754,2.457480044994395e-09,0.0385182083528159,0.0624543022813636,True,4FGL J2323.8+4210,106.06819152832,-17.8046550750732,bll,1.957891626602759e-09,1ES 2321+419
1FDL J0131.2+6121,127.687317787217,-1.14032608961227,22.8186130585346,61.3630661319702,2.452706149741298e-09,0.0365278145813228,0.0592270366195561,True,4FGL J0131.1+6120,127.678863525391,-1.16781842708588,bll,1.4861697428258935e-09,RX J0131.0+6120
1FDL J0338.3+1304,173.505707330343,-32.9436924780363,54.5811751232612,13.0830231454592,2.4480998089136526e-09,0.0332872659916741,0.0539727317608732,True,4FGL J0338.5+1302,173.584945678711,-32.9354476928711,bll,1.5558159205397715e-09,RX J0338.4+1302
1FDL J0108.5+0136,131.794581400167,-60.9745954343585,17.1481654162892,1.60161326395643,7.739532352451392e-09,0.0289463177263707,0.046934218994683,True,4FGL J0108.6+0134,131.843704223633,-60.9911880493164,fsrq,1.1030991231564258e-08,4C +01.02
1FDL J1848.3+6705,97.4629003736654,25.1337354652744,282.077452856731,67.0862954477712,2.4472557636012787e-09,0.0364593050315778,0.0591159427294824,True,4FGL J1849.2+6705,97.487174987793,25.0421104431152,FSRQ,4.409520748538398e-09,S4 1849+67
1FDL J1942.7+1034,48.2668609890113,-6.35308815701328,295.691951885717,10.5716420262296,2.436592594887899e-09,0.0376871706973026,0.0611068367520197,True,4FGL J1942.7+1033,48.2571716308594,-6.36301565170288,bll,2.748226313187274e-09,87GB 194024.3+102612
1FDL J0904.9-5733,276.107027931825,-7.0222487241728,136.235844999205,-57.5654710291656,2.4315302674897103e-09,0.039864514294258,0.0646372331737278,True,4FGL J0904.9-5734,276.118927001953,-7.03580951690674,bcu,4.350082516424436e-09,PKS 0903-57
1FDL J1916.1+1105,45.6014207111137,-0.371115775091317,289.046970215913,11.0835755715534,2.4247300792303036e-09,0.133197355095225,0.215969235917367,True,4FGL J1916.3+1108,45.6679954528809,-0.373232126235962,spp,2.7950552983213584e-09,SNR G045.7-00.4
1FDL J1934.7+2024,55.9270350565366,0.126016275620114,293.693811100068,20.4064872339841,2.405468532572727e-09,0.0621918462663026,0.100839280867307,True,4FGL J1935.2+2029,56.0572204589844,0.0653838962316513,PSR,2.552923428211784e-09,PSR J1935+2025
1FDL J0309.8-6059,278.139671673644,-48.9431617848158,47.4614574502462,-60.9874579151861,2.396298301918818e-09,0.0396594347742798,0.0643047104922987,True,4FGL J0309.9-6058,278.108642578125,-48.9407577514649,fsrq,1.938113003419062e-09,PKS 0308-611
1FDL J1351.1-6136,309.965559914295,0.441383561320938,207.784262932241,-61.6124037963533,2.395994186655297e-09,0.0757846348596943,0.12287892845059,True,4FGL J1351.6-6142,310.000701904297,0.340083450078964,,4.329151703785783e-09,
1FDL J0205.5+6451,130.70275883899,3.10746994820557,31.3861247575042,64.8552141329078,2.3879749131261584e-09,0.0424392565473746,0.0688119752831236,True,4FGL J0205.7+6449,130.728454589844,3.0824019908905,PSR,5.992456753034503e-09,PSR J0205+6449
1FDL J1857.5+0215,35.6447801010323,-0.333376152841211,284.39409099521,2.26203987653334,2.3806693464618565e-09,0.118053311808981,0.19141433565927,True,4FGL J1857.6+0212,35.6031646728516,-0.38292583823204,spp,6.361209781147181e-09,SNR G035.6-00.4
1FDL J1759.4-2146,7.76102106353302,0.960061737877223,269.865037994655,-21.7671939009651,2.3778234186066013e-09,0.0886987689266255,0.143818207033018,True,4FGL J1759.7-2141,7.85329055786133,0.939886093139648,unk,2.490676553890125e-09,NVSS J175946-214231
1FDL J1813.7+3141,58.6420722248504,21.3182878904884,273.438110753157,31.6983635496692,2.3771572968001073e-09,0.044667977261408,0.0724256763108328,True,4FGL J1813.5+3144,58.6784896850586,21.3762531280518,bll,1.0032789043989963e-09,B2 1811+31
1FDL J0303.1-2407,214.595140985994,-60.2333425546833,45.7974367733897,-24.1196393450156,2.375262432851645e-09,0.0343053060864259,0.0556234027987299,True,4FGL J0303.4-2407,214.627456665039,-60.1761054992676,BLL,5.1804804890309705e-09,PKS 0301-243
1FDL J2300.3+3137,96.8360378888721,-25.550798515581,345.078599833063,31.6295959578575,2.3687188711061735e-09,0.0409025788685825,0.0663203763355733,True,4FGL J2300.3+3136,96.8349075317383,-25.5699768066406,bll,9.557948876803835e-10,NVSS J230022+313703
1FDL J1443.8+2500,34.5148597011144,64.7291218928084,220.952499802329,25.0140993101388,2.3662583527062963e-09,0.0415429565615647,0.0673586999201115,True,4FGL J1443.9+2501,34.5657768249512,64.6956787109375,fsrq,5.289410243136672e-09,PKS 1441+25
1FDL J1304.3-4359,305.385921599926,18.8252831001484,196.088346402842,-43.9849159653063,2.352618999424667e-09,0.0359028518719456,0.058213708596806,True,4FGL J1304.3-4353,305.390869140625,18.9143772125244,bll,2.5032578232497822e-09,1RXS J130421.2-435308
1FDL J0910.4+3328,191.13397799177,42.424088888631,137.605807242561,33.4745127900571,2.3498600614754907e-09,0.0360262901349377,0.0584138534168323,True,4FGL J0910.6+3329,191.118789672852,42.463752746582,bll,1.407072569570289e-09,Ton 1015
1FDL J1246.7-2549,301.605019242377,37.0397422353058,191.682875069085,-25.8198794846575,2.3490442616042977e-09,0.0395789438300051,0.0641742091642061,True,4FGL J1246.7-2548,301.611053466797,37.0579376220703,fsrq,7.046417227485335e-09,PKS 1244-255
1FDL J0115.8+2523,129.857393814149,-37.1562375849115,18.9656764515847,25.3868458575827,2.3490048853294257e-09,0.0414056477283679,0.067136064885216,True,4FGL J0115.8+2519,129.852233886719,-37.2115631103516,bll,1.7212745673234051e-09,RX J0115.7+2519
1FDL J1838.7+4800,76.9110166550116,21.8224836454394,279.698353270508,48.006582180417,2.335104280774159e-09,0.0408205938435195,0.0661874422410162,True,4FGL J1838.8+4802,76.9499893188477,21.8224182128906,bll,2.5055972852072728e-09,GB6 J1838+4802
1FDL J1617.6-7720,313.383213337486,-18.8837661008393,244.417988013323,-77.3417668046096,2.3333798329198445e-09,0.0406747877259378,0.065951032494629,True,4FGL J1617.9-7718,313.422424316406,-18.8683662414551,fsrq,1.535174320999033e-09,PKS 1610-77
1FDL J1454.4+5125,87.6929878865164,56.4489203883567,223.615467045208,51.4217606869493,2.3332066200960083e-09,0.0407322881259336,0.0660442556905998,True,4FGL J1454.4+5124,87.6678695678711,56.4512596130371,bll,3.861735820009926e-09,TXS 1452+516
1FDL J1626.6-2427,353.057627501549,16.8448192330948,246.654314862324,-24.4537946829322,2.3281667365339405e-09,0.0815580466798703,0.132240080882293,True,4FGL J1626.9-2431e,353.057189941406,16.7284488677979,SFR,3.1186504489966183e-09,rho Ophiuchi
1FDL J0533.3+4821,162.184441390559,8.23428194923116,83.3401502220867,48.3636814111543,2.3240808917716883e-09,0.0402064824797013,0.0651917095509689,True,4FGL J0533.3+4823,162.165283203125,8.24116802215576,fsrq,2.9542923662972953e-09,TXS 0529+483
1FDL J0804.9+7534,138.899352294876,30.7629406454342,121.23279956033,75.5768952346451,2.3175146063165344e-09,0.0396608575441113,0.0643070205814921,True,4FGL J0805.4+7534,138.892776489258,30.7945213317871,bll,1.31603716813089e-09,RX J0805.4+7534
1FDL J0719.6+3314,184.943308882969,19.9607620799011,109.9121353269,33.2463124097866,2.317414713409225e-09,0.034396464883005,0.0557712123360873,True,4FGL J0719.3+3307,185.044326782227,19.8618640899658,fsrq,3.6688785343130795e-09,B2 0716+33
1FDL J0316.2+0905,172.106512124663,-39.5630563572054,49.0729020996355,9.09793217599707,2.314442096885838e-09,0.0402485847978232,0.0652599771326508,True,4FGL J0316.2+0905,172.095764160156,-39.5753288269043,bll,1.6018174564536023e-09,GB6 J0316+0904
1FDL J0706.3+3748,179.411272451792,18.9833220817532,106.589195834614,37.81275079643,2.309083298195722e-09,0.0361007710893391,0.0585346121974493,True,4FGL J0706.5+3744,179.496917724609,18.9880390167236,bll,1.187512976841276e-09,GB6 J0706+3744
1FDL J0627.1-3530,243.476811132992,-19.9698902799797,96.7842415737401,-35.5095142077968,2.3071432467916755e-09,0.0409216528006089,0.0663513072402875,True,4FGL J0627.0-3529,243.451171875,-19.9695243835449,rdg,1.314704234367525e-09,PKS 0625-35
